CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
11198,368,Brooke,Sanders,1966-11-26,S,F,70000,1,Management,1,1,5192 Dumbarton Drive,,215-555-0156,2018-08-09
11199,302,Jacqueline,Bennett,1966-11-06,M,F,70000,1,Management,1,1,8948 Chinquapin Court,,413-555-0174,2018-09-19
11200,69,Jason,Griffin,1967-11-22,M,M,70000,1,Management,1,1,7239 Nicholas Drive,,232-555-0160,2018-08-11
11201,369,Amanda,Foster,1967-08-18,M,F,70000,1,Management,1,1,3984 San Francisco,,505-555-0159,2019-01-02
11202,334,Alexia,Price,1967-08-26,M,F,80000,0,Management,0,2,2079 Wellington Ct,,552-555-0118,2019-03-18
11203,60,Luis,Diaz,1968-08-21,M,M,40000,1,Professional,1,2,3682 Diablo View Road,,171-555-0126,2018-08-24
11204,536,Destiny,Rivera,1968-06-01,M,F,40000,1,Professional,1,2,6965 Appalachian Drive,,743-555-0111,2019-02-10
11205,612,Abby,Fernandez,1968-07-24,M,F,40000,1,Professional,1,2,8330 Glenside Court,,134-555-0119,2019-01-28
11206,626,Blake,Flores,1968-09-24,M,M,60000,1,Professional,1,1,9410 Ferry St.,,975-555-0163,2018-11-12
11207,635,Danielle,Cox,1968-07-19,S,F,60000,1,Professional,1,1,2346 Wren Ave,,396-555-0158,2018-08-04
11208,325,Maria,Reed,1968-02-04,M,F,60000,1,Management,1,0,1413 Bridgeview St,,156-555-0163,2018-09-05
11209,336,Allison,Evans,1968-01-13,M,F,60000,1,Management,1,0,3515 Sutton Circle,,988-555-0151,2018-09-26
11210,383,Edward,Wood,1968-06-08,M,M,70000,1,Professional,1,2,1039 Adelaide St.,,229-555-0114,2018-11-07
11211,50,Samantha,Russell,1969-10-12,M,F,40000,1,Professional,1,2,9256 Village Oaks Dr.,,547-555-0121,2018-08-05
11212,53,Chloe,Campbell,1969-11-05,M,F,40000,1,Professional,1,2,3562 East Ave.,# 4,205-555-0169,2018-08-03
11213,614,Stephanie,Murphy,1969-05-14,S,F,60000,1,Professional,1,2,5514 Grant Street,,293-555-0151,2018-09-29
11214,545,Charles,Miller,1969-11-07,S,M,60000,1,Professional,1,2,2719 Little Dr,,389-555-0115,2019-02-15
11215,62,Ana,Perry,1970-06-21,M,F,40000,1,Skilled Manual,1,2,3114 Arlington Way,,446-555-0134,2018-08-19
11216,547,Jasmine,Torres,1970-05-20,S,F,60000,1,Professional,1,2,8328 San Francisco,,939-555-0130,2017-02-15
11217,547,Natalie,Adams,1970-02-11,S,F,60000,1,Professional,1,2,6592 Bent Tree Lane,,300-555-0150,2017-02-10
11218,642,Olivia,Brown,1970-09-11,S,F,60000,1,Professional,0,2,3964 Stony Hill Circle,,414-555-0147,2018-09-01
11219,553,Charles,Cook,1970-12-02,M,M,60000,1,Professional,1,2,6871 Bel Air Dr.,,755-555-0111,2019-05-01
11220,310,Erica,Huang,1970-02-23,M,F,60000,1,Professional,1,1,9142 All Ways Drive,,618-555-0157,2018-09-15
11221,334,Nathan,Perry,1970-06-10,M,M,70000,2,Professional,1,1,9714 Nicholas Drive,,271-555-0191,2018-10-09
11222,369,Alexandra,Rivera,1970-08-17,M,F,80000,1,Management,1,1,4999 Corte Segunda,,488-555-0143,2019-05-04
11223,52,Hailey,Patterson,1971-09-16,S,F,70000,1,Professional,1,2,5045 Vancouver Way,# 133,480-555-0126,2018-08-02
11224,612,Tiffany,Li,1971-09-06,S,F,70000,1,Professional,1,2,6404 Del Mar Ave,,197-555-0118,2017-02-07
11225,635,Madison,Lee,1971-02-16,M,F,60000,1,Professional,1,1,5927 Seaview Avenue,,471-555-0142,2018-12-24
11226,552,Sydney,Ross,1971-09-27,M,F,60000,1,Professional,1,1,5252 Santa Fe,,219-555-0146,2018-08-25
11227,310,Marshall,Chavez,1971-08-12,S,M,60000,1,Professional,1,2,9022 Estudillo Street,,712-555-0116,2017-02-03
11228,316,Ashley,Jones,1971-04-19,M,F,60000,1,Professional,1,2,7681 Willow Pass Road,,996-555-0169,2019-04-27
11229,355,Adrian,Stewart,1971-12-03,S,M,70000,2,Professional,1,1,6898 Shaw Rd.,,812-555-0122,2019-01-28
11230,369,Amber,Turner,1971-04-03,M,F,70000,2,Professional,0,2,6345 Ridge Circle,,155-555-0131,2019-01-17
11231,611,Dennis,Zhang,1972-11-14,M,M,60000,1,Professional,1,2,3951 Calle Verde Drive,,710-555-0134,2018-08-14
11232,616,Hailey,Bryant,1972-09-27,M,F,60000,1,Professional,0,2,2828 Rogers Ave.,,156-555-0195,2019-03-23
11233,299,Todd,Li,1972-09-09,M,M,70000,2,Professional,1,2,5897 Scottsdale Rd.,,680-555-0147,2018-08-12
11234,337,Anna,Griffin,1972-11-19,S,F,70000,2,Professional,1,2,7221 Peachwillow Street,,965-555-0146,2018-08-12
11235,607,Angel,Stewart,1972-02-08,M,M,70000,2,Professional,1,2,2585 La Salle Ct.,,540-555-0122,2019-01-05
11236,609,Jeremy,Butler,1972-03-05,S,M,70000,2,Professional,1,2,8811 The Trees Dr.,,980-555-0117,2019-04-05
11237,161,Clarence,Anand,1978-09-23,S,M,130000,3,Management,0,4,Welt Platz 6,,1 (11) 500 555-0191,2017-03-08
11238,232,Mayra,Prasad,1978-08-10,S,F,130000,3,Management,0,4,1119 Elderwood Dr.,#3,1 (11) 500 555-0116,2016-07-09
11239,249,Latoya,Goel,1978-10-06,M,F,130000,4,Professional,0,2,8154 Pheasant Circle,,1 (11) 500 555-0149,2016-07-22
11240,273,Anne,Hernandez,1978-12-11,M,F,160000,3,Professional,1,4,76 Woodcrest Dr.,,1 (11) 500 555-0119,2016-08-30
11241,211,Lisa,Cai,1977-10-11,S,F,100000,3,Professional,1,4,"102, rue de Berri",,1 (11) 500 555-0125,2018-03-14
11242,209,Larry,Munoz,1977-11-11,M,M,110000,4,Professional,1,3,Midi-Couleurs,,1 (11) 500 555-0193,2018-03-23
11243,237,Robin,Alvarez,1977-10-09,M,F,150000,3,Professional,1,3,4086 Emmons Canyon Lane,,1 (11) 500 555-0198,2016-08-24
11244,267,Alexis,Coleman,1977-11-26,S,F,170000,3,Management,0,3,7140 Camelback Road,,1 (11) 500 555-0115,2016-08-15
11245,132,Ricky,Vazquez,1976-10-27,M,M,120000,4,Professional,0,4,Roßstr 9928,,1 (11) 500 555-0147,2017-03-29
11246,147,Latasha,Rubio,1976-10-09,M,F,120000,4,Professional,0,4,Alderstr 7690,,1 (11) 500 555-0178,2017-04-05
11247,242,Claudia,Zhou,1976-06-06,S,F,130000,4,Professional,0,3,6516 Beauer Lane,,1 (11) 500 555-0116,2016-08-21
11248,223,Tristan,Alexander,1975-03-26,M,M,110000,4,Professional,1,4,"88, avenue des Champs-Elysées",,1 (11) 500 555-0124,2019-01-15
11249,178,Cindy,Patel,1975-07-13,M,F,130000,4,Professional,1,3,Essener Straße 123,,1 (11) 500 555-0149,2017-04-11
11250,276,Shannon,Liu,1975-03-12,M,F,170000,4,Professional,1,2,4185 Keywood Ct.,,1 (11) 500 555-0119,2016-09-17
11251,50,Xavier,Long,1952-07-04,S,M,30000,0,Professional,0,2,9245 Dantley Way,,243-555-0114,2019-04-20
11252,335,Nicholas,Thompson,1952-06-07,S,M,90000,0,Management,1,1,504 O St.,,377-555-0147,2017-02-14
11253,69,José,Hernandez,1953-02-28,M,M,60000,0,Management,1,2,5703 Donald Dr.,,712-555-0130,2018-09-02
11254,612,Johnathan,Vance,1953-03-03,M,M,70000,0,Management,1,2,9430 Versailles Pl,,494-555-0166,2019-05-26
11255,612,Colin,Lin,1953-04-04,M,M,70000,0,Management,1,2,6083 San Jose,,599-555-0132,2018-08-27
11256,626,Katelyn,Hernandez,1953-09-20,M,F,70000,0,Management,1,2,7496 Deerfield Dr.,,249-555-0116,2018-10-17
11257,345,Jacqueline,Powell,1953-01-06,S,F,120000,2,Management,1,4,4076 Northwood Dr,,796-555-0111,2017-02-24
11258,352,Xavier,Hill,1953-06-28,M,M,120000,2,Management,1,4,2707 Virgil Street,,559-555-0149,2018-11-22
11259,548,Victoria,Stewart,1985-03-27,M,F,100000,1,Professional,1,4,3623 Barquentine Court,,230-555-0139,2017-03-07
11260,302,Katelyn,Kelly,1985-04-12,M,F,110000,2,Management,1,3,7085 Solano Drive,,507-555-0132,2018-08-09
11261,359,Stephanie,Collins,1985-04-24,M,F,130000,2,Management,1,1,2868 Central Avenue,,209-555-0173,2017-03-30
11262,60,Jennifer,Simmons,1984-05-04,M,F,80000,3,Management,1,0,7959 Mt. Wilson Way,,148-555-0115,2018-08-31
11263,612,Trinity,Richardson,1984-09-11,M,F,90000,5,Professional,1,3,3063 Blue Jay Drive,,111-555-0116,2017-03-01
11264,618,Eduardo,Martin,1984-06-17,S,M,90000,5,Professional,0,3,5137 Pheasant Court,,342-555-0195,2018-07-06
11265,623,Elizabeth,Jones,1984-07-13,M,F,90000,5,Professional,1,3,2253 Firestone Dr.,,941-555-0110,2018-07-07
11266,632,Taylor,Howard,1984-05-05,S,F,90000,0,Professional,0,1,7396 Stratton Circle,,162-555-0131,2017-03-13
11267,302,David,Diaz,1984-10-02,S,M,120000,2,Professional,1,4,2075 Browse Ct,,613-555-0119,2017-03-20
11268,312,Katelyn,Carter,1984-05-03,M,F,130000,2,Management,1,2,3050 Monte Cresta Avenue,,103-555-0195,2018-11-30
11269,314,Ryan,Foster,1984-10-13,M,M,130000,2,Management,1,2,5376 Sahara Drive,,961-555-0133,2019-02-23
11270,334,Robert,Lee,1984-05-04,M,M,130000,2,Management,1,3,5461 Camino Verde Ct.,,447-555-0174,2017-03-13
11271,360,Danielle,Reed,1984-06-05,S,F,150000,0,Management,0,4,6683 Carrick Ct,,136-555-0114,2017-03-30
11272,300,Lauren,Martinez,1976-11-10,S,F,70000,3,Professional,1,0,4357 Tosca Way,,977-555-0117,2017-03-22
11273,331,Nathan,Lal,1976-10-01,M,M,90000,1,Professional,1,0,7064 Cypress Ave,,147-555-0121,2018-11-15
11274,609,Kyle,Foster,1954-04-12,M,M,50000,0,Management,1,2,5617 Landing Dr,,846-555-0126,2017-03-01
11275,310,Jenny,Rai,1954-01-18,M,F,80000,0,Management,1,2,1440 Willow Pass Dr.,,780-555-0119,2017-03-02
11276,49,Nancy,Chapman,1983-09-19,M,F,80000,3,Professional,1,2,1480 Shoenic,,909-555-0129,2018-08-02
11277,62,Charles,Jackson,1983-06-10,M,M,80000,3,Professional,1,2,3400 Folson Drive,,194-555-0175,2018-08-06
11278,614,Jonathan,Phillips,1983-08-20,S,M,90000,0,Professional,0,1,8772 Rock Creek Way,,967-555-0176,2017-03-19
11279,616,Amanda,Cook,1983-09-12,M,F,90000,0,Professional,1,1,9187 Vista Del Sol,,252-555-0177,2018-09-04
11280,626,Robert,Collins,1983-08-21,M,M,90000,0,Professional,1,1,5271 Sierra Road,,966-555-0171,2019-01-02
11281,301,Megan,Barnes,1983-10-10,S,F,110000,2,Management,1,4,40 Ellis St.,,807-555-0156,2017-03-16
11282,612,Christian,Thomas,1982-01-16,M,M,90000,4,Professional,1,4,5205 Coralie Drive,,692-555-0172,2017-03-03
11283,299,Arturo,Lal,1982-10-26,M,M,110000,3,Management,1,2,4593 Mendouno Dr.,,638-555-0164,2018-11-30
11284,307,Theresa,Serrano,1982-03-27,M,F,110000,3,Management,1,2,9007 S Royal Links Circle,,777-555-0162,2018-08-10
11285,322,Jeremy,Anderson,1982-03-19,M,M,120000,3,Professional,0,4,7655 Greer Ave,,940-555-0176,2019-01-28
11286,374,Hunter,Griffin,1982-03-03,M,M,170000,0,Management,1,4,4079 Redbird Lane,,410-555-0148,2017-03-24
11287,49,Henry,Garcia,1981-01-16,M,M,70000,4,Professional,0,3,3268 Hazelwood Lane,,282-555-0185,2018-08-02
11288,301,Cindy,Sanchez,1981-09-16,M,F,110000,3,Management,1,3,7062 Starflower Drive,,198-555-0118,2018-09-06
11289,315,Maria,Carter,1981-03-07,M,F,130000,3,Management,1,1,8603 Elmhurst Lane,,239-555-0158,2017-03-11
11290,334,Katelyn,Sanchez,1981-08-18,M,F,130000,3,Management,1,3,8869 Climbing Vine Court,,395-555-0150,2017-03-23
11291,335,Jenna,Wright,1981-05-05,M,F,130000,3,Management,1,3,232 Pinnacle Drive,,118-555-0191,2017-03-07
11292,361,Seth,Phillips,1981-11-05,S,M,150000,2,Professional,0,3,4361 Loftus Road,,980-555-0196,2017-03-18
11293,632,Luke,Long,1975-05-27,S,M,60000,0,Professional,0,2,3177 Dover Way,,786-555-0117,2018-08-28
11294,618,Dalton,Clark,1975-09-03,M,M,60000,0,Professional,0,2,4381 Amazonas,,388-555-0195,2019-03-28
11295,311,Taylor,Lewis,1974-05-16,S,F,80000,0,Skilled Manual,1,2,8827 Ward Court,,291-555-0174,2017-03-28
11296,616,Haley,Richardson,1955-10-07,S,F,50000,0,Management,1,2,6203 Laurel Drive,,620-555-0129,2017-03-04
11297,301,Noah,Coleman,1955-02-02,S,M,70000,0,Management,1,2,5562 Galindo Street,,847-555-0167,2017-03-29
11298,307,Jon,Luo,1955-03-03,M,M,70000,0,Management,1,2,3560 River Rock Lane,,127-555-0189,2017-03-15
11299,301,Orlando,Vazquez,1956-04-01,M,M,70000,0,Management,1,2,8547 Catherine Way,,757-555-0143,2017-03-29
11300,54,Fernando,Barnes,1980-03-03,M,M,80000,4,Professional,0,3,7633 Greenhills Circle,,469-555-0125,2018-08-04
11301,607,Cameron,Rodriguez,1980-06-09,M,M,80000,4,Professional,1,4,1217 Mariposa,,727-555-0119,2018-12-11
11302,539,Spencer,Russell,1980-12-12,S,M,90000,3,Professional,0,3,2396 Mink Court,,834-555-0131,2017-03-09
11303,614,Julia,Coleman,1980-10-11,S,F,90000,3,Professional,0,3,3128 Ramsey Circle,,907-555-0170,2017-03-05
11304,547,Julia,Garcia,1980-03-17,M,F,100000,3,Professional,1,0,6179 Mt. Hamilton Dr.,,923-555-0183,2018-09-21
11305,307,Sean,Evans,1980-06-19,M,M,110000,3,Professional,0,4,7118 Elliott Dr.,,791-555-0174,2018-09-26
11306,312,Micah,Zhou,1980-06-22,M,M,110000,3,Professional,0,4,6105 Brownstone Rd,,497-555-0185,2019-01-01
11307,314,Hunter,Rodriguez,1974-11-04,M,M,80000,0,Skilled Manual,1,2,4343 Cook Street,,996-555-0142,2017-03-07
11308,546,Ian,Gonzales,1974-03-05,M,M,60000,0,Professional,0,2,7122 Athene Dr.,,904-555-0153,2019-03-10
11309,536,Victoria,Lewis,1974-06-12,S,F,60000,0,Professional,1,2,4426 Tanager Road,,586-555-0191,2019-01-10
11310,360,Erin,Sanders,1973-07-09,S,F,70000,0,Management,1,2,7541 Black Point Pl,,233-555-0160,2019-02-13
11311,626,Gabrielle,Lopez,1973-08-24,S,F,70000,0,Management,0,2,8619 Parkside Dr.,,783-555-0174,2018-10-20
11312,626,Sara,Richardson,1973-04-03,S,F,70000,0,Management,1,2,7375 Kipling Court,,296-555-0174,2018-11-18
11313,632,Trevor,Jenkins,1973-02-27,S,M,70000,0,Management,1,2,4697 Yosemite Dr.,,120-555-0129,2018-11-08
11314,618,Mya,Flores,1973-12-21,S,F,70000,0,Management,0,2,8439 Rio Grande Drive,Unit A,522-555-0140,2018-08-29
11315,632,Hailey,Ward,1973-10-01,S,F,70000,0,Management,0,2,6321 Maya,,767-555-0151,2018-11-21
11316,51,Luke,Allen,1973-11-17,M,M,60000,0,Management,1,2,419 Deermeadow Way,,786-555-0133,2018-07-16
11317,548,Victoria,Russell,1972-09-17,S,F,40000,0,Professional,0,2,9268 Keller Ridge,,663-555-0197,2017-03-04
11318,614,Jessica,Wilson,1972-10-26,S,F,40000,0,Professional,0,2,1652 Willcrest Circle,,702-555-0180,2019-04-19
11319,348,Jade,Bailey,1957-04-27,M,F,70000,0,Management,0,2,8119 Northridge Ct,# 1,819-555-0160,2017-03-12
11320,325,Morgan,Hill,1957-06-26,M,F,80000,0,Management,1,2,6951 Harmony Way,,510-555-0120,2018-12-17
11321,612,Terrance,Raman,1958-07-08,M,M,90000,0,Management,1,2,2297 Via Valencia,,879-555-0124,2018-08-27
11322,611,Sydney,Garcia,1958-03-15,M,F,90000,0,Management,1,2,252 Hemlock Drive,,783-555-0116,2018-09-25
11323,314,Jose,Patterson,1958-06-20,S,M,120000,4,Management,1,3,648 Newport Drive,,768-555-0153,2017-03-13
11324,325,Zachary,Anderson,1959-05-14,M,M,90000,0,Management,1,2,2476 Mt. Whitney Way,,693-555-0118,2017-03-29
11325,637,Elijah,Ross,1959-07-02,S,M,90000,0,Management,1,2,6679 Cornelius Dr,,409-555-0142,2017-03-22
11326,300,Rafael,Xie,1959-06-26,M,M,130000,3,Management,1,4,369 Peabody Road,,663-555-0137,2017-03-18
11327,301,Jaime,Moreno,1960-03-04,M,M,90000,0,Management,1,2,83 Mountain View Blvd,,457-555-0178,2017-03-29
11328,55,Julian,Griffin,1960-01-01,M,M,90000,0,Management,1,2,7398 Withersed Lane,,636-555-0197,2018-07-09
11329,311,Andy,Alvarez,1960-07-25,S,M,90000,0,Management,1,2,9466 Morning Glory Dr.,,367-555-0172,2017-03-28
11330,59,Ryan,Thompson,1960-05-13,M,M,110000,4,Management,1,1,3407 Pinon Dr.,,138-555-0142,2018-08-16
11331,63,Samantha,Jenkins,1988-07-06,M,F,90000,4,Skilled Manual,1,2,1046 Cloverleaf Circle,,936-555-0152,2018-08-11
11332,153,Deanna,Ramos,1982-10-04,S,F,10000,0,Manual,1,0,Roßstr 9938,,1 (11) 500 555-0138,2017-04-17
11333,261,Emily,Miller,1982-07-10,M,F,20000,0,Clerical,1,0,9075 Calle Verde,,1 (11) 500 555-0110,2016-09-21
11334,269,Nicole,Brown,1981-03-22,M,F,10000,0,Manual,1,0,1135 W St.,,1 (11) 500 555-0187,2016-09-04
11335,120,Carla,Raman,1981-06-24,M,F,10000,0,Manual,1,0,Winterfeldtstr 255,,1 (11) 500 555-0124,2017-04-25
11336,204,Shaun,Raji,1982-03-12,M,M,20000,0,Clerical,1,0,"44, rue du Départ",,1 (11) 500 555-0122,2018-03-31
11337,273,Jerome,Romero,1981-09-21,M,M,10000,0,Manual,1,0,7289 Brookview Dr.,,1 (11) 500 555-0112,2016-09-09
11338,154,Frank,Navarro,1981-08-10,M,M,20000,0,Clerical,1,0,Buergermeister-ulrich-str 2987,,1 (11) 500 555-0139,2017-04-13
11339,202,Dennis,She,1981-07-08,S,M,20000,0,Clerical,1,0,"828, rue de Berri",,1 (11) 500 555-0141,2018-04-10
11340,192,Melody,Munoz,1956-04-06,M,F,10000,0,Clerical,1,0,"9, avenue Reille",,1 (11) 500 555-0147,2018-04-30
11341,236,Randy,Zeng,1956-08-21,M,M,20000,0,Clerical,1,0,2334 Brandywine Way,,1 (11) 500 555-0144,2016-10-12
11342,191,Marshall,Wang,1982-03-11,M,M,30000,0,Clerical,1,0,"68062, rue des Grands Champs",,1 (11) 500 555-0161,2019-01-13
11343,264,Arthur,Carlson,1978-09-13,M,M,10000,0,Manual,1,0,6507 Fieldcrest Dr.,,1 (11) 500 555-0166,2016-10-05
11344,262,Jessie,Jimenez,1977-07-24,M,F,10000,0,Manual,1,0,5723 C Wharton Way,,1 (11) 500 555-0193,2016-11-13
11345,224,Robin,Ramos,1977-03-12,S,F,10000,0,Manual,1,0,"6, rue de l´Esplanade",,1 (11) 500 555-0111,2018-04-25
11346,196,Deanna,Gutierrez,1975-05-22,S,F,10000,0,Manual,1,1,Attaché de Presse,Place d´ Armes,1 (11) 500 555-0112,2018-04-04
11347,156,Roy,Navarro,1975-12-23,M,M,10000,0,Manual,1,1,Viktoria-Luise-Platz 43,,1 (11) 500 555-0137,2018-09-17
11348,151,Shawn,Rai,1975-09-22,M,M,10000,0,Manual,1,1,Westheimer Straße 7606,,1 (11) 500 555-0117,2018-10-02
11349,134,Mindy,Luo,1974-09-03,M,F,10000,0,Manual,1,1,Brunnenstr 7566,Verkaufsabteilung,1 (11) 500 555-0194,2019-07-16
11350,265,Cara,Zhou,1957-01-14,M,F,30000,0,Clerical,1,0,7280 Greendell Pl,,1 (11) 500 555-0118,2018-08-09
11351,253,Anne,Ramos,1959-04-06,S,F,20000,0,Clerical,1,0,7113 Eastgate Ave.,,1 (11) 500 555-0148,2016-12-13
11352,222,Raymond,Rodriguez,1960-03-07,M,M,10000,0,Manual,1,1,"24, impasse Ste-Madeleine",,1 (11) 500 555-0131,2018-11-02
11353,271,Carrie,Ortega,1961-06-11,S,F,30000,0,Clerical,1,0,1883 Cowell Rd.,,1 (11) 500 555-0111,2016-12-13
11354,119,Deanna,Suarez,1962-02-23,M,F,20000,0,Manual,1,0,Dunckerstr 22525,,1 (11) 500 555-0146,2019-06-05
11355,275,Roberto,Gutierrez,1962-12-28,M,M,40000,0,Clerical,1,0,3545 Chickpea Ct.,,1 (11) 500 555-0124,2019-03-29
11356,6,Terrence,Carson,2000-05-27,S,M,10000,0,Manual,0,1,6613 Thornhill Place,,1 (11) 500 555-0189,2016-11-10
11357,21,Ramon,Ye,1999-03-23,S,M,10000,0,Manual,0,1,3245 Vista Oak Dr.,,1 (11) 500 555-0143,2016-12-19
11358,2,Cynthia,Malhotra,1998-11-11,S,F,10000,0,Manual,0,1,6757 Pamplona Ct.,,1 (11) 500 555-0187,2016-12-29
11359,7,Jarrod,Prasad,1998-09-04,S,M,10000,0,Manual,0,1,7657 H St.,,1 (11) 500 555-0154,2016-12-14
11360,26,Tyrone,Serrano,1998-08-02,S,M,10000,0,Manual,1,1,3767 View Dr.,,1 (11) 500 555-0176,2016-12-28
11361,10,Cindy,Ramos,1997-04-28,M,F,10000,0,Manual,1,2,6565 Jamie Way,,1 (11) 500 555-0173,2019-04-03
11362,33,Damien,Shan,1997-11-11,M,M,10000,0,Manual,0,2,5312 Riverwood Circle,,1 (11) 500 555-0142,2018-09-30
11363,35,Julian,Ross,1997-10-20,S,M,10000,0,Manual,0,2,3346 Larkwood Ct.,,1 (11) 500 555-0126,2016-12-09
11364,34,Jennifer,Collins,1999-09-23,S,F,10000,1,Manual,0,0,4536 Killdeer Court,,1 (11) 500 555-0196,2016-12-08
11365,29,Brittney,Sun,1999-06-09,S,F,10000,1,Manual,0,0,8856 Mt. Wilson Way,,1 (11) 500 555-0155,2016-12-01
11366,37,Virginia,Patel,1999-10-25,M,F,20000,0,Clerical,1,0,3118 Creekside Drive,,1 (11) 500 555-0146,2018-12-26
11367,12,Calvin,Nara,1999-02-22,M,M,20000,0,Clerical,1,0,5795 Morning Glory Dr.,,1 (11) 500 555-0193,2019-01-08
11368,26,Edward,Miller,1998-11-25,S,M,10000,1,Manual,0,0,598 Limeridge Drive,,1 (11) 500 555-0151,2016-12-25
11369,29,Ashlee,Tang,1998-08-04,M,F,20000,0,Clerical,0,0,4111 Vista Diablo,,1 (11) 500 555-0187,2019-01-06
11370,38,Alicia,Xu,1998-04-01,M,F,20000,0,Clerical,1,0,3743 Grenadine Way,,1 (11) 500 555-0113,2019-01-14
11371,26,Lacey,Jai,1998-05-27,M,F,20000,0,Clerical,1,0,6208 Prestwick Dr.,,1 (11) 500 555-0149,2019-05-10
11372,20,Wendy,Romero,1998-05-15,S,F,20000,0,Clerical,1,0,24 San Vincente Drive,,1 (11) 500 555-0114,2016-12-08
11373,135,Carly,Luo,1963-09-20,M,F,30000,0,Clerical,1,0,Hellweg 4644,,1 (11) 500 555-0138,2019-02-28
11374,162,Jimmy,Ortega,1963-06-28,S,M,30000,0,Clerical,1,0,Postfach 11 11 22,,1 (11) 500 555-0183,2018-10-17
11375,240,Francisco,Martinez,1963-05-09,M,M,30000,0,Clerical,1,0,5508 Glenmount Dr.,,1 (11) 500 555-0119,2019-04-19
11376,268,Lance,Vazquez,1963-06-10,S,M,40000,0,Clerical,1,0,9159 Shepberry Court,,1 (11) 500 555-0112,2019-04-17
11377,161,David,Robinett,1981-02-23,M,M,30000,0,Clerical,1,0,Pappelallee 6667,,238-555-0100,2018-09-01
11378,184,Shannon,Liang,1980-05-22,S,F,10000,1,Manual,0,1,7445 Meaham Drive,,1 (11) 500 555-0159,2018-04-20
11379,214,Gary,Vazquez,1979-11-18,M,M,10000,1,Manual,1,1,"5, rue de la Cavalerie",,1 (11) 500 555-0130,2018-04-05
11380,175,Mitchell,Kumar,1979-03-02,S,M,20000,0,Manual,1,1,Husemann Straße 6464,,1 (11) 500 555-0119,2017-04-13
11381,249,Meredith,Raman,1979-08-22,M,F,20000,0,Manual,1,1,6092 Chestnut,,1 (11) 500 555-0162,2016-12-13
11382,189,Edward,Patterson,1978-01-19,M,M,20000,0,Manual,1,1,"211, avenue Foch",,1 (11) 500 555-0118,2018-05-07
11383,206,Marie,Gill,1980-08-28,M,F,30000,0,Clerical,1,0,"571, rue Malar",,1 (11) 500 555-0192,2019-07-04
11384,211,Tiffany,Wang,1980-10-16,M,F,30000,0,Clerical,1,0,"5, rue Malar",,1 (11) 500 555-0192,2019-02-03
11385,279,Miguel,Allen,1980-08-11,S,M,30000,0,Clerical,1,0,6834 Violetta,,1 (11) 500 555-0128,2019-01-07
11386,127,Jaclyn,Cai,1980-11-05,M,F,30000,0,Clerical,1,0,Postfach 55 00 00,,1 (11) 500 555-0164,2019-05-05
11387,238,Megan,Ramirez,1979-06-02,S,F,40000,0,Clerical,1,0,507 Sahara Drive,,1 (11) 500 555-0192,2017-01-26
11388,279,Joseph,Martin,1979-07-24,M,M,40000,0,Clerical,1,0,7028 San Gabriel Dr.,,1 (11) 500 555-0143,2017-01-03
11389,130,Karl,Shan,1990-04-24,S,M,10000,1,Manual,0,1,Nollendorfplatz 48,,1 (11) 500 555-0198,2019-05-20
11390,208,Christine,Raji,1990-10-19,S,F,10000,1,Manual,0,1,"11, boulevard Tremblay",,1 (11) 500 555-0153,2019-05-10
11391,135,Lindsay,Xie,1990-12-27,S,F,10000,2,Manual,1,0,Am Grossen Dern 4624,,1 (11) 500 555-0115,2019-04-28
11392,131,Willie,Zhao,1990-02-07,S,M,10000,2,Manual,1,0,Königstr 282,,1 (11) 500 555-0120,2018-09-30
11393,182,Kurt,Pal,1989-01-17,S,M,10000,2,Manual,1,0,"55, avenue de l´ Union Centrale",,1 (11) 500 555-0117,2019-01-17
11394,259,George,McDonald,1989-10-23,S,M,10000,2,Manual,1,0,9186 West Boyd Rd.,,1 (11) 500 555-0150,2017-01-04
11395,118,Beth,Gutierrez,1990-10-18,S,F,30000,0,Clerical,1,0,Rehstr 1346,,1 (11) 500 555-0110,2017-05-17
11396,175,Ian,Lopez,1989-10-05,M,M,10000,2,Manual,0,1,Zur Lindung 6,,1 (11) 500 555-0182,2019-04-28
11397,197,Latoya,Shan,1989-06-04,S,F,20000,0,Manual,0,1,Attaché de Presse,,1 (11) 500 555-0122,2019-01-08
11398,261,Colin,Nath,1989-09-09,S,M,30000,0,Clerical,1,0,8900 Escobar,,1 (11) 500 555-0115,2017-01-03
11399,202,Brenda,Mehta,1989-08-04,S,F,30000,0,Clerical,1,0,"11, avenue du Port",,1 (11) 500 555-0155,2018-10-15
11400,251,Franklin,Raji,1989-04-19,S,M,40000,0,Clerical,1,0,3477 Mt. Washington Way,,1 (11) 500 555-0180,2017-01-15
11401,204,Linda,Navarro,1989-08-26,M,F,40000,0,Clerical,1,0,"6, route de Marseille",,1 (11) 500 555-0189,2018-05-01
11402,183,Kelli,Cai,1989-11-20,M,F,40000,0,Clerical,1,0,"1216, place de la Concorde",,1 (11) 500 555-0145,2018-05-11
11403,179,Nancy,Schmidt,1989-01-09,S,F,40000,0,Clerical,1,0,"340, boulevard d´Albi",,1 (11) 500 555-0150,2018-05-01
